"Date first seen","Duration","Proto","Src IP Addr","Src Pt","Dst IP Addr","Dst Pt","Packets","Bytes","Flows","Flags","Tos","class","attackType","attackID","attackDescription"
"2017-03-16 19:40:18.150","   31.000","TCP  ","EXT_SERVER","80","12875_68","36235","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:40:25.008","   30.998","TCP  ","12875_68","7365","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:40:25.008","   30.998","TCP  ","EXT_SERVER","80","12875_68","7365","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:40:29.016","   30.998","TCP  ","12875_68","52147","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:40:29.016","   30.998","TCP  ","EXT_SERVER","80","12875_68","52147","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 20:39:02.466","    0.000","TCP  ","12900_121","1024","EXT_SERVER","8080","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-16 20:39:02.466","    0.000","TCP  ","EXT_SERVER","8080","12900_121","1024","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-16 19:40:35.912","   30.998","TCP  ","12875_68","27754","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:40:35.912","   30.998","TCP  ","EXT_SERVER","80","12875_68","27754","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:40:39.196","   30.998","TCP  ","12875_68","18947","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:40:39.196","   30.998","TCP  ","EXT_SERVER","80","12875_68","18947","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:40:46.102","   30.997","TCP  ","12875_68","13519","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:40:46.102","   30.997","TCP  ","EXT_SERVER","80","12875_68","13519","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:40:50.107","   30.999","TCP  ","12875_68","25514","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:40:50.107","   30.999","TCP  ","EXT_SERVER","80","12875_68","25514","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:40:56.959","   30.999","TCP  ","12875_68","26131","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:40:56.959","   30.999","TCP  ","EXT_SERVER","80","12875_68","26131","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:41:00.964","   30.998","TCP  ","12875_68","9385","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:41:00.964","   30.998","TCP  ","EXT_SERVER","80","12875_68","9385","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:41:07.151","   31.000","TCP  ","12875_68","34379","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:41:07.151","   31.000","TCP  ","EXT_SERVER","80","12875_68","34379","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 20:36:40.054","    0.073","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49257","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-16 20:36:40.054","    0.073","TCP  ","OPENSTACK_NET","49257","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-16 20:36:40.180","    0.082","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49258","       7","    1727","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-16 20:36:40.180","    0.082","TCP  ","OPENSTACK_NET","49258","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-16 20:36:40.573","    0.062","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60184","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-16 20:36:40.573","    0.062","TCP  ","OPENSTACK_NET","60184","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-16 20:36:40.699","    0.064","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60185","       7","    1727","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-16 20:36:40.699","    0.064","TCP  ","OPENSTACK_NET","60185","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-16 20:39:40.992","    0.022","TCP  ","12724_11","56092","EXT_SERVER","3389","       2","      92","    1","...RS.","  0","suspicious","---","---","---"
"2017-03-16 20:39:40.992","    0.022","TCP  ","EXT_SERVER","3389","12724_11","56092","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-16 19:41:11.204","   30.998","TCP  ","12875_68","13705","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:41:11.204","   30.998","TCP  ","EXT_SERVER","80","12875_68","13705","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:41:17.978","   30.997","TCP  ","12875_68","8285","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:41:17.978","   30.997","TCP  ","EXT_SERVER","80","12875_68","8285","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 20:39:42.882","    5.464","TCP  ","10004_36","34850","EXT_SERVER","22","       6","     359","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-16 20:39:42.882","    5.464","TCP  ","EXT_SERVER","22","10004_36","34850","       5","    2302","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-16 19:41:22.069","   30.997","TCP  ","12875_68","36265","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:41:22.069","   30.997","TCP  ","EXT_SERVER","80","12875_68","36265","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:41:28.150","   30.996","TCP  ","12875_68","50363","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:41:28.150","   30.996","TCP  ","EXT_SERVER","80","12875_68","50363","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:41:32.958","   30.997","TCP  ","12875_68","60067","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:41:32.958","   30.997","TCP  ","EXT_SERVER","80","12875_68","60067","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:41:38.942","   30.996","TCP  ","12875_68","26665","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:41:38.942","   30.996","TCP  ","EXT_SERVER","80","12875_68","26665","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:41:43.204","   30.998","TCP  ","12875_68","44068","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:41:43.204","   30.998","TCP  ","EXT_SERVER","80","12875_68","44068","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:41:49.146","   31.000","TCP  ","12875_68","4262","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
"2017-03-16 19:41:49.146","   31.000","TCP  ","EXT_SERVER","80","12875_68","4262","       6","     264","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-16 19:41:54.084","   30.998","TCP  ","12875_68","11105","EXT_SERVER","80","       1","      46","    1","....S.","  0","unknown","---","---","---"
