"Date first seen","Duration","Proto","Src IP Addr","Src Pt","Dst IP Addr","Dst Pt","Packets","Bytes","Flows","Flags","Tos","class","attackType","attackID","attackDescription"
"2017-03-21 13:06:42.575","   18.647","TCP  ","EXT_SERVER","22","10767_152","5390","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:06:42.575","   18.647","TCP  ","10767_152","5390","EXT_SERVER","22","      24","    2883","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:07:01.724","   18.736","TCP  ","EXT_SERVER","22","10767_152","34069","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:07:01.724","   18.736","TCP  ","10767_152","34069","EXT_SERVER","22","      26","    2987","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:07:20.972","   18.787","TCP  ","EXT_SERVER","22","10767_152","62918","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:07:20.972","   18.787","TCP  ","10767_152","62918","EXT_SERVER","22","      24","    2883","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:04:40.184","    0.058","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50280","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:04:40.184","    0.058","TCP  ","OPENSTACK_NET","50280","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:04:40.185","    0.076","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50281","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:04:40.185","    0.076","TCP  ","OPENSTACK_NET","50281","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:04:40.558","    0.063","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49945","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:04:40.558","    0.063","TCP  ","OPENSTACK_NET","49945","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:04:40.558","    0.056","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49946","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:04:40.558","    0.056","TCP  ","OPENSTACK_NET","49946","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:05:00.370","    0.016","UDP  ","10014_199","123","EXT_SERVER","41836","       1","      76","    1","......","  0","suspicious","---","---","---"
"2017-03-21 13:05:00.370","    0.016","UDP  ","EXT_SERVER","41836","10014_199","123","       1","      76","    1","......","  0","suspicious","---","---","---"
"2017-03-21 13:07:40.250","   21.862","TCP  ","EXT_SERVER","22","10767_152","26293","      26","    3897","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:07:40.250","   21.862","TCP  ","10767_152","26293","EXT_SERVER","22","      23","    2859","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:08:02.623","   26.340","TCP  ","EXT_SERVER","22","10767_152","57515","      31","    4150","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:08:02.623","   26.340","TCP  ","10767_152","57515","EXT_SERVER","22","      28","    3798","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:08:29.450","   19.463","TCP  ","EXT_SERVER","22","10767_152","31812","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:08:29.450","   19.463","TCP  ","10767_152","31812","EXT_SERVER","22","      23","    2831","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:05:36.645","   17.827","TCP  ","18837_40","54264","EXT_SERVER","22","      22","    2444","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:05:36.645","   17.827","TCP  ","EXT_SERVER","22","18837_40","54264","      28","    3925","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:08:49.414","   20.607","TCP  ","EXT_SERVER","22","10767_152","60316","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:08:49.414","   20.607","TCP  ","10767_152","60316","EXT_SERVER","22","      24","    2883","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:06:18.502","    0.000","UDP  ","16591_155","5665","EXT_SERVER","5060","       1","     441","    1","......","  0","suspicious","---","---","---"
"2017-03-21 13:06:18.502","    0.000","ICMP ","EXT_SERVER","0","16591_155","3.3","       1","     469","    1","......","  0","suspicious","---","---","---"
"2017-03-21 13:09:10.536","   20.154","TCP  ","EXT_SERVER","22","10767_152","25514","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:09:10.536","   20.154","TCP  ","10767_152","25514","EXT_SERVER","22","      24","    2895","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:06:23.368","   10.587","TCP  ","10006_27","56141","EXT_SERVER","22","      17","    2267","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:06:23.368","   10.587","TCP  ","EXT_SERVER","22","10006_27","56141","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:06:40.185","    0.072","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50312","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:06:40.185","    0.072","TCP  ","OPENSTACK_NET","50312","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:06:40.186","    0.085","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50313","       7","    1725","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:06:40.186","    0.085","TCP  ","OPENSTACK_NET","50313","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:06:40.607","    0.060","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49981","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:06:40.607","    0.060","TCP  ","OPENSTACK_NET","49981","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:09:31.177","   20.520","TCP  ","EXT_SERVER","22","10767_152","53400","      24","    3641","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:09:31.177","   20.520","TCP  ","10767_152","53400","EXT_SERVER","22","      23","    2843","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:09:54.384","    0.000","TCP  ","EXT_SERVER","23","18838_154","2617","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-21 13:09:54.384","    0.000","TCP  ","18838_154","2617","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-21 13:09:52.209","   22.841","TCP  ","EXT_SERVER","22","10767_152","17316","      27","    3865","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:09:52.209","   22.841","TCP  ","10767_152","17316","EXT_SERVER","22","      25","    2959","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:10:22.256","    0.014","TCP  ","14390_21","48316","EXT_SERVER","80","       2","      92","    1","...RS.","  0","unknown","---","---","---"
"2017-03-21 13:10:22.256","    0.014","TCP  ","EXT_SERVER","80","14390_21","48316","       1","      44","    1",".A..S.","  0","unknown","---","---","---"
"2017-03-21 13:07:20.710","   10.240","TCP  ","10006_27","62905","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:07:20.710","   10.240","TCP  ","EXT_SERVER","22","10006_27","62905","      20","    4213","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:10:15.550","   20.139","TCP  ","EXT_SERVER","22","10767_152","48389","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:10:15.550","   20.139","TCP  ","10767_152","48389","EXT_SERVER","22","      24","    2883","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:10:39.452","    0.000","TCP  ","18839_5","28977","EXT_SERVER","2323","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-21 13:10:39.452","    0.000","TCP  ","EXT_SERVER","2323","18839_5","28977","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-21 13:07:40.185","    0.067","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50330","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:40.185","    0.067","TCP  ","OPENSTACK_NET","50330","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:40.185","    0.093","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50331","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:40.185","    0.093","TCP  ","OPENSTACK_NET","50331","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:40.556","    0.082","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50000","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:40.556","    0.082","TCP  ","OPENSTACK_NET","50000","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:40.557","    0.057","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50001","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:40.557","    0.057","TCP  ","OPENSTACK_NET","50001","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:41.688","    0.051","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50332","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:41.688","    0.051","TCP  ","OPENSTACK_NET","50332","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:42.215","    0.053","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50004","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:07:42.215","    0.053","TCP  ","OPENSTACK_NET","50004","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:10:36.177","   20.733","TCP  ","EXT_SERVER","22","10767_152","11710","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:10:36.177","   20.733","TCP  ","10767_152","11710","EXT_SERVER","22","      26","    2987","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:10:57.423","   19.934","TCP  ","EXT_SERVER","22","10767_152","40808","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:10:57.423","   19.934","TCP  ","10767_152","40808","EXT_SERVER","22","      24","    2883","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:11:22.168","    0.000","TCP  ","18840_241","39910","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-21 13:11:22.168","    0.000","TCP  ","EXT_SERVER","23","18840_241","39910","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-21 13:08:27.919","    9.303","TCP  ","10006_27","11825","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:08:27.919","    9.303","TCP  ","EXT_SERVER","22","10006_27","11825","      20","    3305","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:11:17.847","   20.649","TCP  ","EXT_SERVER","22","10767_152","5092","      27","    3797","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:11:17.847","   20.649","TCP  ","10767_152","5092","EXT_SERVER","22","      24","    2899","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:11:38.995","   20.173","TCP  ","EXT_SERVER","22","10767_152","33913","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:11:38.995","   20.173","TCP  ","10767_152","33913","EXT_SERVER","22","      25","    2935","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:11:59.667","   18.260","TCP  ","EXT_SERVER","22","10767_152","62548","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:11:59.667","   18.260","TCP  ","10767_152","62548","EXT_SERVER","22","      24","    2899","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:12:18.428","   16.778","TCP  ","EXT_SERVER","22","10767_152","23673","      27","    3809","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:12:18.428","   16.778","TCP  ","10767_152","23673","EXT_SERVER","22","      25","    3035","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:09:31.809","   12.267","TCP  ","10006_27","55753","EXT_SERVER","22","      16","    2215","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:09:31.809","   12.267","TCP  ","EXT_SERVER","22","10006_27","55753","      21","    3365","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:12:35.706","   19.281","TCP  ","EXT_SERVER","22","10767_152","46939","      27","    4645","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:12:35.706","   19.281","TCP  ","10767_152","46939","EXT_SERVER","22","      26","    2987","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:12:55.500","   19.377","TCP  ","EXT_SERVER","22","10767_152","10165","      27","    3865","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:12:55.500","   19.377","TCP  ","10767_152","10165","EXT_SERVER","22","      24","    2883","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:10:29.086","    2.685","TCP  ","17626_160","43082","EXT_SERVER","22","      12","    1586","    1","  0xdb","  0","suspicious","---","---","---"
"2017-03-21 13:10:29.086","    2.685","TCP  ","EXT_SERVER","22","17626_160","43082","      12","    2545","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:13:15.377","   20.026","TCP  ","EXT_SERVER","22","10767_152","38202","      27","    3809","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:13:15.377","   20.026","TCP  ","10767_152","38202","EXT_SERVER","22","      27","    3123","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:10:40.185","    0.087","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50382","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:10:40.185","    0.087","TCP  ","OPENSTACK_NET","50382","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:10:40.185","    0.059","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50381","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:10:40.185","    0.059","TCP  ","OPENSTACK_NET","50381","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:10:40.563","    0.056","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","51368","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:10:40.563","    0.056","TCP  ","OPENSTACK_NET","51368","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:10:40.563","    0.054","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","51369","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:10:40.563","    0.054","TCP  ","OPENSTACK_NET","51369","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:10:32.500","    9.656","TCP  ","10006_27","59387","EXT_SERVER","22","      17","    2267","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:10:32.500","    9.656","TCP  ","EXT_SERVER","22","10006_27","59387","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:13:34.278","    9.639","TCP  ","10006_27","17080","EXT_SERVER","22","       4","     225","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:13:34.278","    9.639","TCP  ","EXT_SERVER","22","10006_27","17080","       6","    1365","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-21 13:13:35.890","   19.621","TCP  ","EXT_SERVER","22","10767_152","2580","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:13:35.890","   19.621","TCP  ","10767_152","2580","EXT_SERVER","22","      24","    2883","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:13:56.011","   19.753","TCP  ","EXT_SERVER","22","10767_152","30251","      25","    3705","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:13:56.011","   19.753","TCP  ","10767_152","30251","EXT_SERVER","22","      23","    2831","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-21 13:14:16.265","   19.345","TCP  ","EXT_SERVER","22","10767_152","58605","      27","    3865","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:14:16.265","   19.345","TCP  ","10767_152","58605","EXT_SERVER","22","      25","    2947","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:08:11.284","  207.141","ICMP ","18784_158","0","EXT_SERVER","3.3","       2","     112","    1","......","  0","suspicious","---","---","---"
"2017-03-21 13:11:40.185","    0.075","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50399","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:11:40.185","    0.075","TCP  ","OPENSTACK_NET","50399","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:11:40.186","    0.090","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50400","       7","    1725","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:11:40.186","    0.090","TCP  ","OPENSTACK_NET","50400","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:11:40.601","    0.054","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","51842","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:11:40.601","    0.054","TCP  ","OPENSTACK_NET","51842","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:11:35.830","   11.739","TCP  ","10006_27","29020","EXT_SERVER","22","      16","    2227","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:11:35.830","   11.739","TCP  ","EXT_SERVER","22","10006_27","29020","      21","    3398","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:14:55.650","    0.000","TCP  ","EXT_SERVER","5358","18841_16","26300","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-21 13:14:55.650","    0.000","TCP  ","18841_16","26300","EXT_SERVER","5358","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-21 13:14:36.123","   31.612","TCP  ","EXT_SERVER","22","10767_152","21586","      29","    3985","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:14:36.123","   31.612","TCP  ","10767_152","21586","EXT_SERVER","22","      28","    3111","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:15:13.239","    0.000","TCP  ","18842_240","45660","EXT_SERVER","5358","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-21 13:15:13.239","    0.000","TCP  ","EXT_SERVER","5358","18842_240","45660","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-21 13:15:08.235","   22.724","TCP  ","EXT_SERVER","22","10767_152","63546","      29","    3969","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:15:08.235","   22.724","TCP  ","10767_152","63546","EXT_SERVER","22","      26","    2995","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:12:36.739","    9.049","TCP  ","10006_27","35374","EXT_SERVER","22","      18","    2403","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:12:36.739","    9.049","TCP  ","EXT_SERVER","22","10006_27","35374","      20","    3249","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:15:31.449","   21.233","TCP  ","EXT_SERVER","22","10767_152","29857","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:15:31.449","   21.233","TCP  ","10767_152","29857","EXT_SERVER","22","      24","    2895","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:15:55.372","    0.433","TCP  ","18843_242","41977","EXT_SERVER","22","       2","      92","    1","...RS.","  0","suspicious","---","---","---"
"2017-03-21 13:15:55.372","    0.433","TCP  ","EXT_SERVER","22","18843_242","41977","       1","      44","    1",".A..S.","  0","suspicious","---","---","---"
"2017-03-21 13:15:53.180","   21.990","TCP  ","EXT_SERVER","22","10767_152","59102","      28","    3929","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:15:53.180","   21.990","TCP  ","10767_152","59102","EXT_SERVER","22","      25","    3019","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:16:15.683","   22.783","TCP  ","EXT_SERVER","22","10767_152","25306","      27","    3865","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:16:15.683","   22.783","TCP  ","10767_152","25306","EXT_SERVER","22","      24","    2883","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:13:40.185","    0.055","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50433","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:40.185","    0.055","TCP  ","OPENSTACK_NET","50433","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:40.185","    0.082","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50434","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:40.185","    0.082","TCP  ","OPENSTACK_NET","50434","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:40.554","    0.069","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","52013","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:40.554","    0.069","TCP  ","OPENSTACK_NET","52013","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:40.554","    0.063","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","52014","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:40.554","    0.063","TCP  ","OPENSTACK_NET","52014","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:41.595","    0.057","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","50435","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:41.595","    0.057","TCP  ","OPENSTACK_NET","50435","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:42.280","    0.079","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","52019","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:13:42.280","    0.079","TCP  ","OPENSTACK_NET","52019","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-21 13:16:38.955","   20.072","TCP  ","EXT_SERVER","22","10767_152","55999","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:16:38.955","   20.072","TCP  ","10767_152","55999","EXT_SERVER","22","      24","    2883","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:16:59.529","   20.782","TCP  ","EXT_SERVER","22","10767_152","19106","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:16:59.529","   20.782","TCP  ","10767_152","19106","EXT_SERVER","22","      24","    2883","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:17:20.810","   20.534","TCP  ","EXT_SERVER","22","10767_152","48229","      27","    3797","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-21 13:17:20.810","   20.534","TCP  ","10767_152","48229","EXT_SERVER","22","      22","    2779","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:14:32.637","   10.225","TCP  ","10006_27","18218","EXT_SERVER","22","      17","    2267","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:14:32.637","   10.225","TCP  ","EXT_SERVER","22","10006_27","18218","      20","    3305","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-21 13:17:51.113","    0.000","TCP  ","18844_15","5282","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
