"Date first seen","Duration","Proto","Src IP Addr","Src Pt","Dst IP Addr","Dst Pt","Packets","Bytes","Flows","Flags","Tos","class","attackType","attackID","attackDescription"
"2017-03-15 00:00:09.156","   15.420","TCP  ","10001_123","4589","EXT_SERVER","22","      13","    2843","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:00:27.441","    0.000","TCP  ","10002_148","18816","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 00:00:27.441","    0.000","TCP  ","EXT_SERVER","23","10002_148","18816","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 00:00:27.659","   14.644","TCP  ","EXT_SERVER","22","10001_123","3477","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:00:27.659","   14.644","TCP  ","10001_123","3477","EXT_SERVER","22","      13","    2843","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:00:56.784","    0.000","TCP  ","EXT_SERVER","23","10003_214","42182","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 00:00:56.784","    0.000","TCP  ","10003_214","42182","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 00:00:02.296","   62.046","TCP  ","10004_35","57382","EXT_SERVER","22","       7","     420","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:00:02.296","   62.046","TCP  ","EXT_SERVER","22","10004_35","57382","      12","    4773","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:00:55.806","   14.313","TCP  ","EXT_SERVER","22","10001_123","3398","      20","    3065","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:00:55.806","   14.313","TCP  ","10001_123","3398","EXT_SERVER","22","      15","    2871","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:01:28.437","    0.001","TCP  ","10005_82","24989","EXT_SERVER","7547","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 00:01:28.437","    0.001","TCP  ","EXT_SERVER","7547","10005_82","24989","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 00:01:15.747","   13.486","TCP  ","EXT_SERVER","22","10001_123","2645","      20","    3065","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:01:15.747","   13.486","TCP  ","10001_123","2645","EXT_SERVER","22","      15","    2871","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:01:30.232","    8.330","TCP  ","10004_35","52214","EXT_SERVER","22","       6","     329","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:01:30.232","    8.330","TCP  ","EXT_SERVER","22","10004_35","52214","       7","    2430","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:01:32.957","   14.508","TCP  ","EXT_SERVER","22","10001_123","2207","      20","    3065","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:01:32.957","   14.508","TCP  ","10001_123","2207","EXT_SERVER","22","      16","    2917","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:02:19.498","    9.620","TCP  ","10006_27","34328","EXT_SERVER","22","      15","    2157","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:02:19.498","    9.620","TCP  ","EXT_SERVER","22","10006_27","34328","      20","    3249","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:00:46.705","  120.940","TCP  ","10004_35","49995","EXT_SERVER","22","       7","     381","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:00:46.705","  120.940","TCP  ","EXT_SERVER","22","10004_35","49995","      14","    8669","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:02:34.788","   14.315","TCP  ","EXT_SERVER","22","10001_123","1610","      20","    3065","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:02:34.788","   14.315","TCP  ","10001_123","1610","EXT_SERVER","22","      17","    3027","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:02:14.124","   40.647","TCP  ","10004_35","53003","EXT_SERVER","22","       7","    1029","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:02:14.124","   40.647","TCP  ","EXT_SERVER","22","10004_35","53003","      14","    7629","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:02:55.012","    0.000","TCP  ","10007_231","28877","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 00:02:55.012","    0.000","TCP  ","EXT_SERVER","23","10007_231","28877","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 00:02:59.004","    6.452","TCP  ","10004_35","62380","EXT_SERVER","22","       6","     329","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:02:59.004","    6.452","TCP  ","EXT_SERVER","22","10004_35","62380","       8","    4393","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:02:50.696","   15.876","TCP  ","EXT_SERVER","22","10001_123","2812","      19","    3093","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:02:50.696","   15.876","TCP  ","10001_123","2812","EXT_SERVER","22","      16","    2917","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:03:11.781","   12.854","TCP  ","EXT_SERVER","22","10001_123","1702","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:03:11.781","   12.854","TCP  ","10001_123","1702","EXT_SERVER","22","      13","    2843","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:03:26.410","   10.355","TCP  ","10008_109","48143","EXT_SERVER","22","      17","    2261","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:03:26.410","   10.355","TCP  ","EXT_SERVER","22","10008_109","48143","      20","    3249","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:00:32.016","    9.631","TCP  ","10006_27","25777","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:00:32.016","    9.631","TCP  ","EXT_SERVER","22","10006_27","25777","      20","    3237","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:07.571","    0.000","TCP  ","10009_161","26905","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 00:04:07.571","    0.000","TCP  ","EXT_SERVER","23","10009_161","26905","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 00:04:15.639","    0.000","TCP  ","10010_80","36693","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 00:04:15.639","    0.000","TCP  ","EXT_SERVER","23","10010_80","36693","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 00:04:20.538","    0.000","TCP  ","10011_88","29538","EXT_SERVER","5358","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 00:04:20.538","    0.000","TCP  ","EXT_SERVER","5358","10011_88","29538","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 00:01:26.295","    8.605","TCP  ","10006_27","57182","EXT_SERVER","22","      17","    2283","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:01:26.295","    8.605","TCP  ","EXT_SERVER","22","10006_27","57182","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:29.221","    9.578","TCP  ","10008_109","48863","EXT_SERVER","22","      15","    2157","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:04:29.221","    9.578","TCP  ","EXT_SERVER","22","10008_109","48863","      20","    3249","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:01:39.467","    0.075","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49835","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:01:39.467","    0.075","TCP  ","OPENSTACK_NET","49835","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:01:39.467","    0.079","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49834","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:01:39.467","    0.079","TCP  ","OPENSTACK_NET","49834","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:01:39.523","    0.065","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49836","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:01:39.523","    0.065","TCP  ","OPENSTACK_NET","49836","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:01:39.539","    1.558","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49837","       7","    1726","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:01:39.539","    1.558","TCP  ","OPENSTACK_NET","49837","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:01:41.044","    0.041","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49838","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:01:41.044","    0.041","TCP  ","OPENSTACK_NET","49838","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:04:46.921","   15.424","TCP  ","EXT_SERVER","22","10001_123","1579","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:04:46.921","   15.424","TCP  ","10001_123","1579","EXT_SERVER","22","      16","    2917","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:04:54.424","   10.569","TCP  ","EXT_SERVER","22","10012_231","40964","      20","    3249","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:54.424","   10.569","TCP  ","10012_231","40964","EXT_SERVER","22","      17","    2261","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:05:11.669","   10.619","TCP  ","10004_35","13988","EXT_SERVER","22","       6","     977","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:05:11.669","   10.619","TCP  ","EXT_SERVER","22","10004_35","13988","       8","    1469","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:05:22.845","    0.000","TCP  ","EXT_SERVER","23","10013_199","1811","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 00:05:22.845","    0.000","TCP  ","10013_199","1811","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 00:05:10.118","   20.234","TCP  ","EXT_SERVER","22","10001_123","3792","      20","    3201","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:05:10.118","   20.234","TCP  ","10001_123","3792","EXT_SERVER","22","      15","    2935","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:05:24.888","   10.197","TCP  ","EXT_SERVER","22","10012_231","47271","      20","    3249","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:05:24.888","   10.197","TCP  ","10012_231","47271","EXT_SERVER","22","      14","    2105","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:02:48.650","    0.065","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62900","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:02:48.650","    0.065","TCP  ","OPENSTACK_NET","62900","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:02:48.650","    0.049","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62901","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:02:48.650","    0.049","TCP  ","OPENSTACK_NET","62901","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:02:48.651","    0.064","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62902","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:02:48.651","    0.064","TCP  ","OPENSTACK_NET","62902","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:02:39.477","    9.602","TCP  ","10008_109","38273","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:02:39.477","    9.602","TCP  ","EXT_SERVER","22","10008_109","38273","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:02:49.707","    0.074","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62903","       7","    1726","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:02:49.707","    0.074","TCP  ","OPENSTACK_NET","62903","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:02:49.712","    0.048","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","62904","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:02:49.712","    0.048","TCP  ","OPENSTACK_NET","62904","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:05:33.302","   15.706","TCP  ","EXT_SERVER","22","10001_123","2337","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:05:33.302","   15.706","TCP  ","10001_123","2337","EXT_SERVER","22","      15","    2871","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:04:28.123","   89.131","TCP  ","10004_35","15987","EXT_SERVER","22","       8","     717","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:04:28.123","   89.131","TCP  ","EXT_SERVER","22","10004_35","15987","       9","    4445","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:02:48.741","    9.967","TCP  ","10008_109","45310","EXT_SERVER","22","      16","    2215","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:02:48.741","    9.967","TCP  ","EXT_SERVER","22","10008_109","45310","      18","    3145","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:03.371","    0.015","UDP  ","10014_199","123","EXT_SERVER","47847","       1","      76","    1","......","  0","suspicious","---","---","---"
"2017-03-15 00:03:03.371","    0.015","UDP  ","EXT_SERVER","47847","10014_199","123","       1","      76","    1","......","  0","suspicious","---","---","---"
"2017-03-15 00:05:51.137","   16.633","TCP  ","EXT_SERVER","22","10001_123","4429","      20","    3077","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:05:51.137","   16.633","TCP  ","10001_123","4429","EXT_SERVER","22","      15","    3679","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:02:58.441","    9.850","TCP  ","10008_109","56766","EXT_SERVER","22","      17","    2267","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:02:58.441","    9.850","TCP  ","EXT_SERVER","22","10008_109","56766","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:07.962","    9.566","TCP  ","10008_109","36559","EXT_SERVER","22","      16","    2215","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:07.962","    9.566","TCP  ","EXT_SERVER","22","10008_109","36559","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:06:14.707","    2.874","TCP  ","10015_126","51434","EXT_SERVER","445","       2","     104","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 00:06:14.707","    2.874","TCP  ","EXT_SERVER","445","10015_126","51434","       2","      80","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 00:02:40.762","   38.446","TCP  ","EXT_SERVER","22","10016_97","54464","      14","    2625","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:02:40.762","   38.446","TCP  ","10016_97","54464","EXT_SERVER","22","      14","    1678","    1","  0xdb","  0","suspicious","---","---","---"
"2017-03-15 00:03:19.407","    2.534","TCP  ","EXT_SERVER","22","10016_97","55502","      14","    2625","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:19.407","    2.534","TCP  ","10016_97","55502","EXT_SERVER","22","      14","    1678","    1","  0xdb","  0","suspicious","---","---","---"
"2017-03-15 00:03:14.077","    8.734","TCP  ","10006_27","19456","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:14.077","    8.734","TCP  ","EXT_SERVER","22","10006_27","19456","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:21.906","    2.769","TCP  ","EXT_SERVER","22","10016_97","55556","      14","    2625","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:21.906","    2.769","TCP  ","10016_97","55556","EXT_SERVER","22","      14","    1678","    1","  0xdb","  0","suspicious","---","---","---"
"2017-03-15 00:03:17.241","    9.432","TCP  ","10008_109","42662","EXT_SERVER","22","      15","    2179","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:17.241","    9.432","TCP  ","EXT_SERVER","22","10008_109","42662","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:06:39.635","    5.468","TCP  ","10004_35","22530","EXT_SERVER","22","       4","     255","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:06:39.635","    5.468","TCP  ","EXT_SERVER","22","10004_35","22530","       5","    2302","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:03:36.995","   10.013","TCP  ","10008_109","54419","EXT_SERVER","22","      18","    2319","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:36.995","   10.013","TCP  ","EXT_SERVER","22","10008_109","54419","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:06:39.285","   13.437","TCP  ","EXT_SERVER","22","10001_123","3246","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:06:39.285","   13.437","TCP  ","10001_123","3246","EXT_SERVER","22","      14","    2825","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:03:46.683","   11.744","TCP  ","10008_109","36759","EXT_SERVER","22","      18","    2319","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:46.683","   11.744","TCP  ","EXT_SERVER","22","10008_109","36759","      19","    3197","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:58.098","   11.228","TCP  ","10008_109","49845","EXT_SERVER","22","      20","    2439","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:58.098","   11.228","TCP  ","EXT_SERVER","22","10008_109","49845","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:07:10.856","    0.000","TCP  ","10017_11","12419","EXT_SERVER","7547","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-15 00:07:10.856","    0.000","TCP  ","EXT_SERVER","7547","10017_11","12419","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-15 00:06:57.407","   17.283","TCP  ","EXT_SERVER","22","10001_123","1646","      21","    3309","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-15 00:06:57.407","   17.283","TCP  ","10001_123","1646","EXT_SERVER","22","      14","    2825","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-15 00:04:07.740","    9.677","TCP  ","10006_27","50067","EXT_SERVER","22","      16","    2215","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:07.740","    9.677","TCP  ","EXT_SERVER","22","10006_27","50067","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:09.007","   10.916","TCP  ","10008_109","32970","EXT_SERVER","22","      17","    2283","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:09.007","   10.916","TCP  ","EXT_SERVER","22","10008_109","32970","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:24.835","   61.379","TCP  ","EXT_SERVER","22","10016_97","55655","      15","    2665","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:24.835","   61.379","TCP  ","10016_97","55655","EXT_SERVER","22","      15","    1724","    1","  0xdb","  0","suspicious","---","---","---"
"2017-03-15 00:04:19.603","    9.938","TCP  ","10008_109","41218","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:19.603","    9.938","TCP  ","EXT_SERVER","22","10008_109","41218","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:26.268","    3.363","TCP  ","EXT_SERVER","22","10016_97","57200","      14","    2625","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:26.268","    3.363","TCP  ","10016_97","57200","EXT_SERVER","22","      14","    1678","    1","  0xdb","  0","suspicious","---","---","---"
"2017-03-15 00:04:39.470","    0.047","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49887","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:04:39.470","    0.047","TCP  ","OPENSTACK_NET","49887","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:04:39.512","    0.058","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","49888","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:04:39.512","    0.058","TCP  ","OPENSTACK_NET","49888","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-15 00:04:35.123","    9.588","TCP  ","EXT_SERVER","22","10012_231","47695","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:35.123","    9.588","TCP  ","10012_231","47695","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:38.489","    9.555","TCP  ","10008_109","54731","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:38.489","    9.555","TCP  ","EXT_SERVER","22","10008_109","54731","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:44.369","   10.412","TCP  ","EXT_SERVER","22","10012_231","57489","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:44.369","   10.412","TCP  ","10012_231","57489","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:57.452","    0.000","UDP  ","10018_14","56475","EXT_SERVER","19","       1","      46","    1","......","  0","suspicious","---","---","---"
"2017-03-15 00:04:57.452","    0.000","ICMP ","EXT_SERVER","0","10018_14","3.3","       1","      57","    1","......","  0","suspicious","---","---","---"
"2017-03-15 00:04:47.728","   11.030","TCP  ","10008_109","33056","EXT_SERVER","22","      19","    2383","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:47.728","   11.030","TCP  ","EXT_SERVER","22","10008_109","33056","      21","    3369","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:05:57.443","  120.932","TCP  ","10004_35","23967","EXT_SERVER","22","       7","     381","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-15 00:05:57.443","  120.932","TCP  ","EXT_SERVER","22","10004_35","23967","      14","    8681","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:43.040","   76.367","TCP  ","10004_35","63339","EXT_SERVER","22","       7","    1035","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:03:43.040","   76.367","TCP  ","EXT_SERVER","22","10004_35","63339","      14","    8597","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:58.428","   10.451","TCP  ","10008_109","45455","EXT_SERVER","22","      15","    2163","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:04:58.428","   10.451","TCP  ","EXT_SERVER","22","10008_109","45455","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:05:02.646","   11.406","TCP  ","10006_27","32929","EXT_SERVER","22","      19","    2383","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:05:02.646","   11.406","TCP  ","EXT_SERVER","22","10006_27","32929","      20","    3317","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:05:04.635","   10.490","TCP  ","EXT_SERVER","22","10012_231","52685","      19","    3185","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-15 00:05:04.635","   10.490","TCP  ","10012_231","52685","EXT_SERVER","22","      17","    2267","    1",".AP.SF","  0","suspicious","---","---","---"
