"Date first seen","Duration","Proto","Src IP Addr","Src Pt","Dst IP Addr","Dst Pt","Packets","Bytes","Flows","Flags","Tos","class","attackType","attackID","attackDescription"
"2017-03-17 19:07:04.012","   20.027","TCP  ","14105_47","53620","EXT_SERVER","22","      24","    2916","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:07:04.012","   20.027","TCP  ","EXT_SERVER","22","14105_47","53620","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:05:26.509","  123.225","TCP  ","10004_36","16666","EXT_SERVER","22","       7","     653","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:05:26.509","  123.225","TCP  ","EXT_SERVER","22","10004_36","16666","       8","    1489","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:07:21.841","   17.070","TCP  ","13976_197","2691","EXT_SERVER","22","      18","    3009","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:07:21.841","   17.070","TCP  ","EXT_SERVER","22","13976_197","2691","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:04:40.130","    0.079","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54612","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:04:40.130","    0.079","TCP  ","OPENSTACK_NET","54612","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:04:40.131","    0.052","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54613","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:04:40.131","    0.052","TCP  ","OPENSTACK_NET","54613","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:04:40.572","    0.057","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59502","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:04:40.572","    0.057","TCP  ","OPENSTACK_NET","59502","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:04:40.573","    0.047","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59503","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:04:40.573","    0.047","TCP  ","OPENSTACK_NET","59503","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:24.540","   19.632","TCP  ","14105_47","2508","EXT_SERVER","22","      24","    2928","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:07:24.540","   19.632","TCP  ","EXT_SERVER","22","14105_47","2508","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:07:44.673","   19.932","TCP  ","14105_47","11972","EXT_SERVER","22","      26","    3004","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:07:44.673","   19.932","TCP  ","EXT_SERVER","22","14105_47","11972","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:07:13.456","   68.404","TCP  ","10004_36","17301","EXT_SERVER","22","       7","     420","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:07:13.456","   68.404","TCP  ","EXT_SERVER","22","10004_36","17301","      12","    5708","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:08:05.105","   17.751","TCP  ","14105_47","22900","EXT_SERVER","22","      26","    3020","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:08:05.105","   17.751","TCP  ","EXT_SERVER","22","14105_47","22900","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:08:20.531","   15.174","TCP  ","13976_197","4499","EXT_SERVER","22","      13","    2779","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:08:20.531","   15.174","TCP  ","EXT_SERVER","22","13976_197","4499","      19","    3093","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:08:23.356","   18.204","TCP  ","14105_47","29618","EXT_SERVER","22","      26","    3004","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:08:23.356","   18.204","TCP  ","EXT_SERVER","22","14105_47","29618","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:08:55.041","    0.000","TCP  ","14166_105","58355","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-17 19:08:55.041","    0.000","TCP  ","EXT_SERVER","23","14166_105","58355","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-17 19:08:42.928","   14.643","TCP  ","13976_197","4264","EXT_SERVER","22","      14","    2825","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:08:42.928","   14.643","TCP  ","EXT_SERVER","22","13976_197","4264","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:08:42.060","   18.713","TCP  ","14105_47","36100","EXT_SERVER","22","      24","    2900","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:08:42.060","   18.713","TCP  ","EXT_SERVER","22","14105_47","36100","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:09:01.274","   18.572","TCP  ","14105_47","44760","EXT_SERVER","22","      24","    2900","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:09:01.274","   18.572","TCP  ","EXT_SERVER","22","14105_47","44760","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:09:20.346","   17.967","TCP  ","14105_47","54260","EXT_SERVER","22","      26","    3004","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:09:20.346","   17.967","TCP  ","EXT_SERVER","22","14105_47","54260","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:06:40.127","    0.068","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54646","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:06:40.127","    0.068","TCP  ","OPENSTACK_NET","54646","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:06:40.196","    0.076","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54647","       7","    1727","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:06:40.196","    0.076","TCP  ","OPENSTACK_NET","54647","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:06:40.573","    0.059","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59536","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:06:40.573","    0.059","TCP  ","OPENSTACK_NET","59536","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:06:40.712","    0.062","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59537","       7","    1727","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:06:40.712","    0.062","TCP  ","OPENSTACK_NET","59537","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:09:27.309","   13.325","TCP  ","13976_197","2227","EXT_SERVER","22","      14","    2999","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:09:27.309","   13.325","TCP  ","EXT_SERVER","22","13976_197","2227","      19","    3037","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:09:38.814","   18.451","TCP  ","14105_47","61602","EXT_SERVER","22","      24","    2912","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:09:38.814","   18.451","TCP  ","EXT_SERVER","22","14105_47","61602","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:09:53.229","   12.856","TCP  ","13976_197","3304","EXT_SERVER","22","      13","    2779","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:09:53.229","   12.856","TCP  ","EXT_SERVER","22","13976_197","3304","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:08:05.595","  121.872","TCP  ","10004_36","34425","EXT_SERVER","22","       6","     329","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:08:05.595","  121.872","TCP  ","EXT_SERVER","22","10004_36","34425","       6","    1337","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:09:57.765","   18.560","TCP  ","14105_47","6848","EXT_SERVER","22","      24","    2916","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:09:57.765","   18.560","TCP  ","EXT_SERVER","22","14105_47","6848","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:10:16.825","   18.589","TCP  ","14105_47","20174","EXT_SERVER","22","      24","    2916","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:10:16.825","   18.589","TCP  ","EXT_SERVER","22","14105_47","20174","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:07:40.133","    0.056","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54664","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:40.133","    0.056","TCP  ","OPENSTACK_NET","54664","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:40.133","    0.078","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54665","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:40.133","    0.078","TCP  ","OPENSTACK_NET","54665","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:40.573","    0.052","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59556","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:40.573","    0.052","TCP  ","OPENSTACK_NET","59556","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:40.574","    0.048","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59557","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:40.574","    0.048","TCP  ","OPENSTACK_NET","59557","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:42.324","    0.053","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59558","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:42.324","    0.053","TCP  ","OPENSTACK_NET","59558","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:42.383","    0.052","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54666","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:07:42.383","    0.052","TCP  ","OPENSTACK_NET","54666","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:10:35.914","   17.281","TCP  ","14105_47","30068","EXT_SERVER","22","      24","    2900","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:10:35.914","   17.281","TCP  ","EXT_SERVER","22","14105_47","30068","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:08:58.585","  121.484","TCP  ","10004_36","54869","EXT_SERVER","22","       5","     283","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:08:58.585","  121.484","TCP  ","EXT_SERVER","22","10004_36","54869","      13","    6685","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:10:53.696","   17.588","TCP  ","14105_47","38204","EXT_SERVER","22","      24","    2900","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:10:53.696","   17.588","TCP  ","EXT_SERVER","22","14105_47","38204","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:11:01.708","   12.720","TCP  ","13976_197","1955","EXT_SERVER","22","      13","    2779","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:11:01.708","   12.720","TCP  ","EXT_SERVER","22","13976_197","1955","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:11:11.784","   18.378","TCP  ","14105_47","45078","EXT_SERVER","22","      24","    2964","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:11:11.784","   18.378","TCP  ","EXT_SERVER","22","14105_47","45078","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:11:32.789","    5.473","TCP  ","10004_36","29792","EXT_SERVER","22","       7","     426","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:11:32.789","    5.473","TCP  ","EXT_SERVER","22","10004_36","29792","       5","     321","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:11:26.473","   17.074","TCP  ","13976_197","2887","EXT_SERVER","22","      18","    3817","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:11:26.473","   17.074","TCP  ","EXT_SERVER","22","13976_197","2887","      20","    3077","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:11:30.662","   18.960","TCP  ","14105_47","52808","EXT_SERVER","22","      24","    2932","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:11:30.662","   18.960","TCP  ","EXT_SERVER","22","14105_47","52808","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:11:51.525","   16.228","TCP  ","13976_197","2034","EXT_SERVER","22","      13","    2779","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:11:51.525","   16.228","TCP  ","EXT_SERVER","22","13976_197","2034","      20","    3201","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:11:50.122","   18.773","TCP  ","14105_47","63862","EXT_SERVER","22","      24","    2916","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:11:50.122","   18.773","TCP  ","EXT_SERVER","22","14105_47","63862","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:12:09.396","   18.903","TCP  ","14105_47","10184","EXT_SERVER","22","      26","    3020","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:12:09.396","   18.903","TCP  ","EXT_SERVER","22","14105_47","10184","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:10:41.940","  124.193","TCP  ","10004_36","22748","EXT_SERVER","22","       8","     717","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:10:41.940","  124.193","TCP  ","EXT_SERVER","22","10004_36","22748","      12","    1803","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:12:28.798","   18.773","TCP  ","14105_47","20064","EXT_SERVER","22","      24","    2948","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:12:28.798","   18.773","TCP  ","EXT_SERVER","22","14105_47","20064","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:12:38.178","   14.811","TCP  ","13976_197","3401","EXT_SERVER","22","      15","    2871","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:12:38.178","   14.811","TCP  ","EXT_SERVER","22","13976_197","3401","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:13:02.972","    0.000","TCP  ","14167_8","24377","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-17 19:13:02.972","    0.000","TCP  ","EXT_SERVER","23","14167_8","24377","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-17 19:12:48.071","   19.307","TCP  ","14105_47","29654","EXT_SERVER","22","      24","    2932","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:12:48.071","   19.307","TCP  ","EXT_SERVER","22","14105_47","29654","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:13:07.877","   18.643","TCP  ","14105_47","40158","EXT_SERVER","22","      24","    2916","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:13:07.877","   18.643","TCP  ","EXT_SERVER","22","14105_47","40158","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:10:40.128","    0.076","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54713","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:10:40.128","    0.076","TCP  ","OPENSTACK_NET","54713","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:10:40.128","    0.051","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54714","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:10:40.128","    0.051","TCP  ","OPENSTACK_NET","54714","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:10:40.574","    0.065","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59608","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:10:40.574","    0.065","TCP  ","OPENSTACK_NET","59608","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:10:40.574","    0.053","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59607","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:10:40.574","    0.053","TCP  ","OPENSTACK_NET","59607","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:13:27.020","   19.435","TCP  ","14105_47","47994","EXT_SERVER","22","      24","    2916","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:13:27.020","   19.435","TCP  ","EXT_SERVER","22","14105_47","47994","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:09:49.900","   75.031","TCP  ","10004_36","64171","EXT_SERVER","22","       6","     421","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:09:49.900","   75.031","TCP  ","EXT_SERVER","22","10004_36","64171","      10","    4616","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:13:46.956","   18.590","TCP  ","14105_47","58214","EXT_SERVER","22","      24","    2928","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:13:46.956","   18.590","TCP  ","EXT_SERVER","22","14105_47","58214","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:14:10.032","    3.468","TCP  ","10004_36","53798","EXT_SERVER","22","       2","     106","    1","...RS.","  0","suspicious","---","---","---"
"2017-03-17 19:14:10.032","    3.468","TCP  ","EXT_SERVER","22","10004_36","53798","       3","     180","    1",".A..S.","  0","suspicious","---","---","---"
"2017-03-17 19:11:16.870","    0.016","UDP  ","10014_199","123","EXT_SERVER","52997","       1","      76","    1","......","  0","suspicious","---","---","---"
"2017-03-17 19:11:16.870","    0.016","UDP  ","EXT_SERVER","52997","10014_199","123","       1","      76","    1","......","  0","suspicious","---","---","---"
"2017-03-17 19:14:06.047","   18.207","TCP  ","14105_47","65316","EXT_SERVER","22","      24","    2932","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:14:06.047","   18.207","TCP  ","EXT_SERVER","22","14105_47","65316","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:12:25.994","  120.942","TCP  ","10004_36","42596","EXT_SERVER","22","       6","     341","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:12:25.994","  120.942","TCP  ","EXT_SERVER","22","10004_36","42596","       7","    3341","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:14:30.096","    0.013","TCP  ","10106_26","50001","EXT_SERVER","23","       2","      92","    1","...RS.","  0","suspicious","---","---","---"
"2017-03-17 19:14:30.096","    0.013","TCP  ","EXT_SERVER","23","10106_26","50001","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-17 19:11:40.128","    0.072","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54731","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:11:40.128","    0.072","TCP  ","OPENSTACK_NET","54731","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:11:40.175","    0.078","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","54732","       7","    1727","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:11:40.175","    0.078","TCP  ","OPENSTACK_NET","54732","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:11:40.573","    0.066","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59625","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:11:40.573","    0.066","TCP  ","OPENSTACK_NET","59625","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:11:40.713","    0.066","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","59626","       7","    1727","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:11:40.713","    0.066","TCP  ","OPENSTACK_NET","59626","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-17 19:14:24.754","   19.736","TCP  ","14105_47","8950","EXT_SERVER","22","      26","    3036","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:14:24.754","   19.736","TCP  ","EXT_SERVER","22","14105_47","8950","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:14:44.990","   20.315","TCP  ","14105_47","20638","EXT_SERVER","22","      28","    3124","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:14:44.990","   20.315","TCP  ","EXT_SERVER","22","14105_47","20638","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:15:05.805","   18.383","TCP  ","14105_47","36976","EXT_SERVER","22","      24","    2900","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:15:05.805","   18.383","TCP  ","EXT_SERVER","22","14105_47","36976","      26","    3745","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:15:10.797","   13.265","TCP  ","13976_197","2126","EXT_SERVER","22","      13","    2779","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:15:10.797","   13.265","TCP  ","EXT_SERVER","22","13976_197","2126","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:15:28.270","    0.000","TCP  ","14168_192","49293","EXT_SERVER","6379","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-17 19:15:28.270","    0.000","TCP  ","EXT_SERVER","6379","14168_192","49293","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-17 19:15:35.513","    0.000","TCP  ","14169_224","21775","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-17 19:15:35.513","    0.000","TCP  ","EXT_SERVER","23","14169_224","21775","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-17 19:15:36.654","    0.000","TCP  ","14170_17","47548","EXT_SERVER","7547","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-17 19:15:36.654","    0.000","TCP  ","EXT_SERVER","7547","14170_17","47548","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-17 19:15:24.688","   19.221","TCP  ","14105_47","47910","EXT_SERVER","22","      24","    2900","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-17 19:15:24.688","   19.221","TCP  ","EXT_SERVER","22","14105_47","47910","      27","    3865","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-17 19:15:29.466","   14.319","TCP  ","13976_197","3414","EXT_SERVER","22","      14","    2825","    1",".APRS.","  0","suspicious","---","---","---"
"2017-03-17 19:15:29.466","   14.319","TCP  ","EXT_SERVER","22","13976_197","3414","      18","    2985","    1",".AP.S.","  0","suspicious","---","---","---"
"2017-03-17 19:15:58.516","    3.468","TCP  ","10004_36","15196","EXT_SERVER","22","       2","     106","    1","...RS.","  0","suspicious","---","---","---"
"2017-03-17 19:15:58.516","    3.468","TCP  ","EXT_SERVER","22","10004_36","15196","       3","     180","    1",".A..S.","  0","suspicious","---","---","---"
