"Date first seen","Duration","Proto","Src IP Addr","Src Pt","Dst IP Addr","Dst Pt","Packets","Bytes","Flows","Flags","Tos","class","attackType","attackID","attackDescription"
"2017-03-19 03:48:39.613","  135.764","TCP  ","15966_209","14489","EXT_SERVER","23","       2","      92","    1","....S.","  0","suspicious","---","---","---"
"2017-03-19 03:50:08.734","   68.715","TCP  ","10006_27","20708","EXT_SERVER","22","       7","     429","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-19 03:50:08.734","   68.715","TCP  ","EXT_SERVER","22","10006_27","20708","      14","    5927","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-19 03:51:35.236","    0.000","TCP  ","EXT_SERVER","23","15484_77","7334","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-19 03:51:35.236","    0.000","TCP  ","15484_77","7334","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-19 03:51:54.631","    0.000","TCP  ","15973_9","7678","EXT_SERVER","7547","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-19 03:51:54.631","    0.000","TCP  ","EXT_SERVER","7547","15973_9","7678","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-19 03:48:48.190","   13.277","TCP  ","10006_27","61235","EXT_SERVER","22","      16","    2227","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-19 03:48:48.190","   13.277","TCP  ","EXT_SERVER","22","10006_27","61235","      22","    3464","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-19 03:49:40.257","    0.077","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55788","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:40.257","    0.077","TCP  ","OPENSTACK_NET","55788","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:40.258","    0.055","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55787","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:40.258","    0.055","TCP  ","OPENSTACK_NET","55787","EXT_SERVER","8000","       5","     469","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:40.572","    0.058","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60574","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:40.572","    0.058","TCP  ","OPENSTACK_NET","60574","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:40.572","    0.046","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60575","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:40.572","    0.046","TCP  ","OPENSTACK_NET","60575","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:42.109","    0.046","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55789","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:42.109","    0.046","TCP  ","OPENSTACK_NET","55789","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:42.347","    0.045","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60576","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:49:42.347","    0.045","TCP  ","OPENSTACK_NET","60576","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:53:05.929","    0.000","TCP  ","15974_130","30457","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-19 03:53:05.929","    0.000","TCP  ","EXT_SERVER","23","15974_130","30457","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-19 03:53:46.933","    0.291","TCP  ","EXT_SERVER","9000","15975_81","53822","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-19 03:53:46.933","    0.291","TCP  ","15975_81","53822","EXT_SERVER","9000","       2","      92","    1","...RS.","  0","suspicious","---","---","---"
"2017-03-19 03:50:54.991","    0.000","UDP  ","14051_174","37356","EXT_SERVER","123","       1","     220","    1","......","  0","suspicious","---","---","---"
"2017-03-19 03:50:54.991","    0.000","ICMP ","EXT_SERVER","0","14051_174","3.3","       1","     248","    1","......","  0","suspicious","---","---","---"
"2017-03-19 03:54:06.074","    0.000","TCP  ","14303_59","7844","EXT_SERVER","23","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-19 03:54:06.074","    0.000","TCP  ","EXT_SERVER","23","14303_59","7844","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-19 03:54:18.495","    5.748","TCP  ","10006_27","22472","EXT_SERVER","22","       7","     441","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-19 03:54:18.495","    5.748","TCP  ","EXT_SERVER","22","10006_27","22472","       8","    1564","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-19 03:51:40.189","    0.076","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55822","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:51:40.189","    0.076","TCP  ","OPENSTACK_NET","55822","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:51:40.213","    0.080","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55823","       7","    1723","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:51:40.213","    0.080","TCP  ","OPENSTACK_NET","55823","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:51:40.589","    0.052","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60609","       7","     561","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:51:40.589","    0.052","TCP  ","OPENSTACK_NET","60609","EXT_SERVER","8000","       6","     589","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:51:40.708","    0.067","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60610","       7","    1723","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:51:40.708","    0.067","TCP  ","OPENSTACK_NET","60610","EXT_SERVER","8000","       6","     579","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:51:28.848","   17.280","TCP  ","10006_27","41682","EXT_SERVER","22","      16","    2223","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-19 03:51:28.848","   17.280","TCP  ","EXT_SERVER","22","10006_27","41682","      24","    3529","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-19 03:52:40.251","    0.074","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55841","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:52:40.251","    0.074","TCP  ","OPENSTACK_NET","55841","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:52:40.251","    0.056","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55840","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:52:40.251","    0.056","TCP  ","OPENSTACK_NET","55840","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:52:40.584","    0.065","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60627","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:52:40.584","    0.065","TCP  ","OPENSTACK_NET","60627","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:52:40.584","    0.046","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60628","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:52:40.584","    0.046","TCP  ","OPENSTACK_NET","60628","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:43.125","    6.687","TCP  ","10006_27","17191","EXT_SERVER","22","       7","     413","    1",".APRSF","  0","suspicious","---","---","---"
"2017-03-19 03:55:43.125","    6.687","TCP  ","EXT_SERVER","22","10006_27","17191","       8","    2507","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-19 03:55:52.900","    0.001","TCP  ","15109_48","53627","EXT_SERVER","7547","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-19 03:55:52.900","    0.001","TCP  ","EXT_SERVER","7547","15109_48","53627","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-19 03:52:54.813","   14.324","TCP  ","10006_27","48669","EXT_SERVER","22","      16","    2227","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-19 03:52:54.813","   14.324","TCP  ","EXT_SERVER","22","10006_27","48669","      24","    4428","    1",".AP.SF","  0","suspicious","---","---","---"
"2017-03-19 03:57:44.243","    0.000","TCP  ","EXT_SERVER","7547","15976_159","39588","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-19 03:57:44.243","    0.000","TCP  ","15976_159","39588","EXT_SERVER","7547","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-19 03:58:05.298","    0.001","TCP  ","11561_158","39181","EXT_SERVER","5353","       1","      46","    1","....S.","  0","suspicious","---","---","---"
"2017-03-19 03:58:05.298","    0.001","TCP  ","EXT_SERVER","5353","11561_158","39181","       1","      40","    1",".A.R..","  0","suspicious","---","---","---"
"2017-03-19 03:55:40.252","    0.070","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55889","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:40.252","    0.070","TCP  ","OPENSTACK_NET","55889","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:40.252","    0.083","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55890","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:40.252","    0.083","TCP  ","OPENSTACK_NET","55890","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:40.572","    0.055","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60677","       7","     702","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:40.572","    0.055","TCP  ","OPENSTACK_NET","60677","EXT_SERVER","8000","       6","     586","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:40.573","    0.043","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60678","       7","     556","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:40.573","    0.043","TCP  ","OPENSTACK_NET","60678","EXT_SERVER","8000","       6","     515","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:42.295","    0.044","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","60679","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:42.295","    0.044","TCP  ","OPENSTACK_NET","60679","EXT_SERVER","8000","       6","     614","    1",".AP.SF","  0","normal","---","---","---"
"2017-03-19 03:55:42.357","    0.053","TCP  ","EXT_SERVER","8000","OPENSTACK_NET","55891","       7","     639","    1",".AP.SF","  0","normal","---","---","---"
